-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-159	260
-184	290
-258	377
-270	391
-296	422
-343	477
-386	528
-417	565
-427	576
-428	577
-427	576
-427	576
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-428	577
-420	569
-378	531
-353	508
-348	504
-322	479
-290	450
-256	420
-259	422
-257	420
-256	419
-255	419
-255	419
-255	419
-255	419
-256	419
-256	419
-256	419
-256	419
-256	419
-256	419
-256	419
-256	419
-256	419
-237	412
-237	412
-238	412
-238	412
-238	412
-238	412
-232	410
-199	397
-153	379
-117	363
-84	352
-52	339
-2	320
16	313
30	307
37	304
63	294
111	275
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	267
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
135	266
120	272
96	282
49	301
38	305
-7	323
-36	335
-61	344
-87	355
-108	363
-153	381
-186	394
-203	401
-235	414
-253	419
-251	418
-253	419
-253	419
-254	419
-253	419
-253	419
-253	419
-253	419
-253	419
-253	419
-253	419
-253	419
-253	419
-253	419
-253	419
-253	419
-253	419
-253	419
-253	419
-253	419
-253	419
-253	419
-253	419
-253	419
-253	419
-261	427
-277	444
-285	452
-294	502
-384	554
-415	586
-434	606
-434	606
-433	604
-434	605
-435	606
-435	606
-435	606
-435	606
-435	606
-435	606
-435	606
-435	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-434	606
-435	605
-456	555
-464	537
-495	465
-513	425
-518	379
-534	378
-533	380
-533	379
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-534	378
-533	378
-528	379
-521	379
